Date,Open,High,Low,Close,Adj Close,Volume,Company,Status
2023-02-10,,,,8.066999432555974,,,Vodafone Idea,Predicted
2023-02-10,,,,2430.859068624006,,,Reliance jio,Predicted
2023-02-10,,,,796.7207777658623,,,Bharti airtel limited ,Predicted
2023-02-09,,,,8.064580630225578,,,Vodafone Idea,Predicted
2023-02-09,,,,2431.0816708319107,,,Reliance jio,Predicted
2023-02-09,,,,796.9442538751755,,,Bharti airtel limited ,Predicted
2023-02-08,,,,8.062064450310913,,,Vodafone Idea,Predicted
2023-02-08,,,,2431.3202950742416,,,Reliance jio,Predicted
2023-02-08,,,,797.1749910472354,,,Bharti airtel limited ,Predicted
2023-02-07,,,,8.059447970694691,,,Vodafone Idea,Predicted
2023-02-07,,,,2431.5805079188503,,,Reliance jio,Predicted
2023-02-07,,,,797.4130774730875,,,Bharti airtel limited ,Predicted
2023-02-06,,,,2431.866726316315,,,Reliance jio,Predicted
2023-02-06,,,,797.6588267208936,,,Bharti airtel limited ,Predicted
2023-02-06,,,,8.056728111307336,,,Vodafone Idea,Predicted
2023-02-05,,,,797.9124543687649,,,Bharti airtel limited ,Predicted
2023-02-05,,,,8.053895710916265,,,Vodafone Idea,Predicted
2023-02-05,,,,2432.1794585184834,,,Reliance jio,Predicted
2023-02-04,,,,8.05094895307019,,,Vodafone Idea,Predicted
2023-02-04,,,,2432.520035661146,,,Reliance jio,Predicted
2023-02-04,,,,798.1743425778986,,,Bharti airtel limited ,Predicted
2023-02-03,,,,798.444687328396,,,Bharti airtel limited ,Predicted
2023-02-03,,,,2432.892681075129,,,Reliance jio,Predicted
2023-02-03,,,,8.047881835582245,,,Vodafone Idea,Predicted
2023-02-02,,,,798.7238511834439,,,Bharti airtel limited ,Predicted
2023-02-02,,,,8.044687566504138,,,Vodafone Idea,Predicted
2023-02-02,,,,2433.30565990357,,,Reliance jio,Predicted
2023-02-01,,,,2433.7617675316287,,,Reliance jio,Predicted
2023-02-01,,,,799.0121085151841,,,Bharti airtel limited ,Predicted
2023-02-01,,,,8.041357616412427,,,Vodafone Idea,Predicted
2023-01-31,,,,2434.2710963888458,,,Reliance jio,Predicted
2023-01-31,,,,799.3098120877985,,,Bharti airtel limited ,Predicted
2023-01-31,,,,8.037882903050672,,,Vodafone Idea,Predicted
2023-01-30,,,,2434.8389589171493,,,Reliance jio,Predicted
2023-01-30,,,,8.03425181692586,,,Vodafone Idea,Predicted
2023-01-30,,,,799.6172558714388,,,Bharti airtel limited ,Predicted
2023-01-29,,,,799.9349102183478,,,Bharti airtel limited ,Predicted
2023-01-29,,,,8.030452195711973,,,Vodafone Idea,Predicted
2023-01-29,,,,2435.4798886991266,,,Reliance jio,Predicted
2023-01-28,,,,800.2630299026569,,,Bharti airtel limited ,Predicted
2023-01-28,,,,8.026469428822566,,,Vodafone Idea,Predicted
2023-01-28,,,,2436.2043533025862,,,Reliance jio,Predicted
2023-01-27,,,,800.6020558795935,,,Bharti airtel limited ,Predicted
2023-01-27,,,,2437.029100836022,,,Reliance jio,Predicted
2023-01-27,,,,8.022291353931621,,,Vodafone Idea,Predicted
2023-01-26,,,,2437.971242444961,,,Reliance jio,Predicted
2023-01-26,,,,8.017907941068984,,,Vodafone Idea,Predicted
2023-01-26,,,,800.95236051135,,,Bharti airtel limited ,Predicted
2023-01-25,,,,8.01331800559251,,,Vodafone Idea,Predicted
2023-01-25,,,,2439.0541577143813,,,Reliance jio,Predicted
2023-01-25,,,,801.314080983997,,,Bharti airtel limited ,Predicted
2023-01-24,,,,8.008534025732786,,,Vodafone Idea,Predicted
2023-01-24,,,,2440.296083204616,,,Reliance jio,Predicted
2023-01-24,,,,801.6873838806205,,,Bharti airtel limited ,Predicted
2023-01-23,,,,2441.7268000536715,,,Reliance jio,Predicted
2023-01-23,,,,802.0723475932609,,,Bharti airtel limited ,Predicted
2023-01-23,,,,8.003591935634859,,,Vodafone Idea,Predicted
2023-01-22,,,,2443.3733303181,,,Reliance jio,Predicted
2023-01-22,,,,7.998562971779676,,,Vodafone Idea,Predicted
2023-01-22,,,,802.4689819209234,,,Bharti airtel limited ,Predicted
2023-01-21,,,,802.8769830944511,,,Bharti airtel limited ,Predicted
2023-01-21,,,,7.9935680466421095,,,Vodafone Idea,Predicted
2023-01-21,,,,2445.259985377932,,,Reliance jio,Predicted
2023-01-20,,,,2447.3985881392364,,,Reliance jio,Predicted
2023-01-20,,,,803.2961747317531,,,Bharti airtel limited ,Predicted
2023-01-20,,,,7.988793070062683,,,Vodafone Idea,Predicted
2023-01-19,,,,803.7262824606878,,,Bharti airtel limited ,Predicted
2023-01-19,,,,2449.791086900761,,,Reliance jio,Predicted
2023-01-19,,,,7.9845038757385955,,,Vodafone Idea,Predicted
2023-01-18,,,,7.981060673857882,,,Vodafone Idea,Predicted
2023-01-18,,,,2452.4069986529,,,Reliance jio,Predicted
2023-01-18,,,,804.1672572862299,,,Bharti airtel limited ,Predicted
2023-01-17,,,,804.6197263447029,,,Bharti airtel limited ,Predicted
2023-01-17,,,,7.978913628435406,,,Vodafone Idea,Predicted
2023-01-17,,,,2455.183566393738,,,Reliance jio,Predicted
2023-01-16,,,,805.0853652659716,,,Bharti airtel limited ,Predicted
2023-01-16,,,,2458.0169857340734,,,Reliance jio,Predicted
2023-01-16,,,,7.97858753594113,,,Vodafone Idea,Predicted
2023-01-15,,,,7.980630648759472,,,Vodafone Idea,Predicted
2023-01-15,,,,805.5676428978259,,,Bharti airtel limited ,Predicted
2023-01-15,,,,2460.7538977295844,,,Reliance jio,Predicted
2023-01-14,,,,7.985522194125905,,,Vodafone Idea,Predicted
2023-01-14,,,,2463.2010456659336,,,Reliance jio,Predicted
2023-01-14,,,,806.0724484423044,,,Bharti airtel limited ,Predicted
2023-01-13,,,,2465.1458713598186,,,Reliance jio,Predicted
2023-01-13,,,,806.6092673363019,,,Bharti airtel limited ,Predicted
2023-01-13,,,,7.993527137000057,,,Vodafone Idea,Predicted
2023-01-12,,,,2466.433031264467,,,Reliance jio,Predicted
2023-01-12,,,,807.1913478346542,,,Bharti airtel limited ,Predicted
2023-01-12,,,,8.00448910461887,,,Vodafone Idea,Predicted
2023-01-11,,,,2467.051573762692,,,Reliance jio,Predicted
2023-01-11,,,,807.8357402061592,,,Bharti airtel limited ,Predicted
2023-01-11,,,,8.017584533763568,,,Vodafone Idea,Predicted
2023-01-10,7.400000095367432,7.5,7.150000095367432,7.25,7.25,109039325.0,Vodafone Idea,Actual
2023-01-10,826.0999755859375,826.0999755859375,790.2999877929688,792.8499755859375,792.8499755859375,8392344.0,Bharti airtel limited ,Actual
2023-01-10,2606.0,2606.0,2546.0,2558.39990234375,2558.39990234375,3713755.0,Reliance jio,Actual
2023-01-09,7.800000190734863,7.849999904632568,7.349999904632568,7.449999809265137,7.449999809265137,224378162.0,Vodafone Idea,Actual
2023-01-09,2545.300048828125,2602.0,2543.35009765625,2596.800048828125,2596.800048828125,4948549.0,Reliance jio,Actual
2023-01-09,802.7000122070312,821.5,801.0499877929688,819.4000244140625,819.4000244140625,4340729.0,Bharti airtel limited ,Actual
2023-01-06,807.5499877929688,812.25,792.0,796.0,796.0,3199618.0,Bharti airtel limited ,Actual
2023-01-06,7.900000095367432,7.900000095367432,7.699999809265137,7.800000190734863,7.800000190734863,96073516.0,Vodafone Idea,Actual
2023-01-06,2526.64990234375,2547.949951171875,2518.300048828125,2536.89990234375,2536.89990234375,2930338.0,Reliance jio,Actual
2023-01-05,2523.5,2536.39990234375,2504.0,2514.050048828125,2514.050048828125,6293519.0,Reliance jio,Actual
2023-01-05,825.0,825.0,803.75,807.0999755859375,807.0999755859375,5297349.0,Bharti airtel limited ,Actual
2023-01-05,7.849999904632568,7.949999809265137,7.699999809265137,7.900000095367432,7.900000095367432,97595157.0,Vodafone Idea,Actual
2023-01-04,2557.0,2561.050048828125,2514.0,2518.550048828125,2518.550048828125,4275746.0,Reliance jio,Actual
2023-01-04,818.9500122070312,820.4500122070312,806.2000122070312,811.7999877929688,811.7999877929688,2970216.0,Bharti airtel limited ,Actual
2023-01-04,7.949999809265137,8.0,7.699999809265137,7.800000190734863,7.800000190734863,127150341.0,Vodafone Idea,Actual
2023-01-03,810.3499755859375,818.7999877929688,808.5,817.5999755859375,817.5999755859375,1717603.0,Bharti airtel limited ,Actual
2023-01-03,2565.050048828125,2573.0,2547.800048828125,2557.050048828125,2557.050048828125,3534596.0,Reliance jio,Actual
2023-01-03,8.050000190734863,8.149999618530273,7.900000095367432,7.949999809265137,7.949999809265137,108858208.0,Vodafone Idea,Actual
2023-01-02,806.25,816.2000122070312,805.5999755859375,813.5,813.5,1626846.0,Bharti airtel limited ,Actual
2023-01-02,7.900000095367432,8.100000381469727,7.849999904632568,8.0,8.0,48081381.0,Vodafone Idea,Actual
2023-01-02,2550.0,2579.0,2548.199951171875,2575.89990234375,2575.89990234375,2453414.0,Reliance jio,Actual
2022-12-30,8.0,8.050000190734863,7.849999904632568,7.900000095367432,7.900000095367432,152322656.0,Vodafone Idea,Actual
2022-12-30,824.7000122070312,824.7999877929688,804.9500122070312,806.0999755859375,806.0999755859375,3113243.0,Bharti airtel limited ,Actual
2022-12-30,2545.10009765625,2577.0,2541.10009765625,2547.199951171875,2547.199951171875,3364092.0,Reliance jio,Actual
2022-12-29,2527.0,2548.89990234375,2525.5,2543.300048828125,2543.300048828125,3198493.0,Reliance jio,Actual
2022-12-29,807.0499877929688,824.75,760.0999755859375,820.75,820.75,6110313.0,Bharti airtel limited ,Actual
2022-12-29,7.949999809265137,8.0,7.800000190734863,7.900000095367432,7.900000095367432,90189533.0,Vodafone Idea,Actual
2022-12-28,7.900000095367432,8.100000381469727,7.849999904632568,7.949999809265137,7.949999809265137,101478935.0,Vodafone Idea,Actual
2022-12-28,813.0,813.9000244140625,801.4500122070312,803.7999877929688,803.7999877929688,2907741.0,Bharti airtel limited ,Actual
2022-12-28,2538.0,2549.800048828125,2521.5,2544.449951171875,2544.449951171875,3442509.0,Reliance jio,Actual
2022-12-27,815.0,819.4500122070312,805.0,814.7999877929688,814.7999877929688,1782053.0,Bharti airtel limited ,Actual
2022-12-27,2530.0,2548.800048828125,2515.25,2544.699951171875,2544.699951171875,2659749.0,Reliance jio,Actual
2022-12-27,7.849999904632568,8.0,7.849999904632568,7.900000095367432,7.900000095367432,69297538.0,Vodafone Idea,Actual
2022-12-26,805.0499877929688,815.2000122070312,801.1500244140625,811.0,811.0,6023206.0,Bharti airtel limited ,Actual
2022-12-26,2514.75,2542.0,2492.39990234375,2524.050048828125,2524.050048828125,2764496.0,Reliance jio,Actual
2022-12-26,7.699999809265137,7.949999809265137,7.599999904632568,7.849999904632568,7.849999904632568,93261358.0,Vodafone Idea,Actual
2022-12-23,814.0,817.9500122070312,805.0,808.6500244140625,808.6500244140625,2804496.0,Bharti airtel limited ,Actual
2022-12-23,2563.300048828125,2590.5,2492.25,2502.199951171875,2502.199951171875,4733657.0,Reliance jio,Actual
2022-12-23,7.949999809265137,8.0,7.599999904632568,7.650000095367432,7.650000095367432,87185371.0,Vodafone Idea,Actual
2022-12-22,2598.0,2604.64990234375,2566.75,2577.800048828125,2577.800048828125,3438692.0,Reliance jio,Actual
2022-12-22,819.0,824.7000122070312,809.5,816.5999755859375,816.5999755859375,3626834.0,Bharti airtel limited ,Actual
2022-12-22,8.050000190734863,8.100000381469727,7.849999904632568,8.0,8.0,84371385.0,Vodafone Idea,Actual
2022-12-21,833.0,833.0499877929688,812.3499755859375,814.0,814.0,5079337.0,Bharti airtel limited ,Actual
2022-12-21,8.300000190734863,8.300000190734863,7.949999809265137,8.0,8.0,69210822.0,Vodafone Idea,Actual
2022-12-21,2621.0,2633.0,2576.10009765625,2584.5,2584.5,3935463.0,Reliance jio,Actual
2022-12-20,2583.89990234375,2626.0,2566.0,2621.800048828125,2621.800048828125,3446291.0,Reliance jio,Actual
2022-12-20,839.75,839.75,822.0,828.9500122070312,828.9500122070312,2828863.0,Bharti airtel limited ,Actual
2022-12-20,8.350000381469727,8.399999618530273,8.100000381469727,8.25,8.25,134972654.0,Vodafone Idea,Actual
2022-12-19,8.350000381469727,8.449999809265137,8.25,8.350000381469727,8.350000381469727,70978218.0,Vodafone Idea,Actual
2022-12-19,2581.0,2604.0,2566.699951171875,2599.300048828125,2599.300048828125,3567363.0,Reliance jio,Actual
2022-12-19,822.7000122070312,845.0499877929688,822.0,840.4000244140625,840.4000244140625,6397169.0,Bharti airtel limited ,Actual
2022-12-16,825.0,832.7000122070312,819.9000244140625,822.75,822.75,4309644.0,Bharti airtel limited ,Actual
2022-12-16,2571.0,2618.800048828125,2558.14990234375,2565.60009765625,2565.60009765625,7308934.0,Reliance jio,Actual
2022-12-16,8.350000381469727,8.649999618530273,8.25,8.300000190734863,8.300000190734863,126725344.0,Vodafone Idea,Actual
2022-12-15,829.0,831.0,824.3499755859375,826.3499755859375,826.3499755859375,2996482.0,Bharti airtel limited ,Actual
2022-12-15,2602.5,2615.0,2571.0,2578.35009765625,2578.35009765625,4009765.0,Reliance jio,Actual
2022-12-15,8.649999618530273,8.75,8.25,8.399999618530273,8.399999618530273,166791398.0,Vodafone Idea,Actual
2022-12-14,2637.64990234375,2638.949951171875,2611.0,2615.5,2615.5,3354618.0,Reliance jio,Actual
2022-12-14,840.6500244140625,842.0,828.1500244140625,829.2000122070312,829.2000122070312,7491333.0,Bharti airtel limited ,Actual
2022-12-14,7.949999809265137,8.949999809265137,7.75,8.649999618530273,8.649999618530273,515723820.0,Vodafone Idea,Actual
2022-12-13,2613.10009765625,2633.0,2606.699951171875,2625.0,2625.0,3845839.0,Reliance jio,Actual
2022-12-13,7.949999809265137,8.0,7.849999904632568,7.900000095367432,7.900000095367432,67357811.0,Vodafone Idea,Actual
2022-12-13,822.0,840.0,822.0,838.0499877929688,838.0499877929688,3832999.0,Bharti airtel limited ,Actual
2022-12-12,2585.5,2623.0,2585.0,2613.10009765625,2613.10009765625,4374946.0,Reliance jio,Actual
2022-12-12,7.949999809265137,8.0,7.900000095367432,7.949999809265137,7.949999809265137,47484633.0,Vodafone Idea,Actual
2022-12-12,832.5999755859375,836.9500122070312,825.4000244140625,828.4000244140625,828.4000244140625,3149823.0,Bharti airtel limited ,Actual
2022-12-09,2646.0,2660.0,2601.85009765625,2609.10009765625,2609.10009765625,5840633.0,Reliance jio,Actual
2022-12-09,8.050000190734863,8.050000190734863,7.900000095367432,7.949999809265137,7.949999809265137,64742478.0,Vodafone Idea,Actual
2022-12-09,830.2999877929688,836.5999755859375,823.9500122070312,834.9000244140625,834.9000244140625,4615843.0,Bharti airtel limited ,Actual
2022-12-08,2660.0,2665.0,2640.10009765625,2649.25,2649.25,3579858.0,Reliance jio,Actual
2022-12-08,8.050000190734863,8.050000190734863,8.0,8.0,8.0,26523509.0,Vodafone Idea,Actual
2022-12-08,833.0,840.2000122070312,826.2999877929688,832.5999755859375,832.5999755859375,4822179.0,Bharti airtel limited ,Actual
2022-12-07,837.5499877929688,841.5999755859375,832.0,834.0,834.0,3771882.0,Bharti airtel limited ,Actual
2022-12-07,2685.0,2695.0,2642.14990234375,2650.5,2650.5,3905263.0,Reliance jio,Actual
2022-12-07,8.100000381469727,8.100000381469727,7.900000095367432,8.0,8.0,73626545.0,Vodafone Idea,Actual
2022-12-06,2665.10009765625,2697.0,2661.0,2690.199951171875,2690.199951171875,3966243.0,Reliance jio,Actual
2022-12-06,8.149999618530273,8.199999809265137,7.900000095367432,8.050000190734863,8.050000190734863,118700470.0,Vodafone Idea,Actual
2022-12-06,844.9000244140625,845.0,829.7000122070312,833.3499755859375,833.3499755859375,5567349.0,Bharti airtel limited ,Actual
2022-12-05,851.0,851.5999755859375,840.8499755859375,844.0999755859375,844.0999755859375,3311316.0,Bharti airtel limited ,Actual
2022-12-05,8.350000381469727,8.350000381469727,8.149999618530273,8.149999618530273,8.149999618530273,54867545.0,Vodafone Idea,Actual
2022-12-05,2712.0,2716.75,2678.0,2682.449951171875,2682.449951171875,6843367.0,Reliance jio,Actual
2022-12-02,8.149999618530273,8.350000381469727,8.149999618530273,8.300000190734863,8.300000190734863,50332214.0,Vodafone Idea,Actual
2022-12-02,2730.0,2748.0,2700.60009765625,2722.14990234375,2722.14990234375,5348595.0,Reliance jio,Actual
2022-12-02,851.4000244140625,851.9500122070312,839.0999755859375,848.6500244140625,848.6500244140625,3505272.0,Bharti airtel limited ,Actual
2022-12-01,2741.800048828125,2755.0,2716.0,2723.300048828125,2723.300048828125,4377696.0,Reliance jio,Actual
2022-12-01,8.300000190734863,8.300000190734863,8.100000381469727,8.149999618530273,8.149999618530273,58794481.0,Vodafone Idea,Actual
2022-12-01,853.0,853.2000122070312,841.5999755859375,848.5999755859375,848.5999755859375,4506664.0,Bharti airtel limited ,Actual
2022-11-30,2712.5,2745.449951171875,2698.199951171875,2731.35009765625,2731.35009765625,12075137.0,Reliance jio,Actual
2022-11-30,8.050000190734863,8.300000190734863,8.0,8.25,8.25,75150800.0,Vodafone Idea,Actual
2022-11-30,834.7999877929688,852.0,832.5999755859375,848.75,848.75,6874390.0,Bharti airtel limited ,Actual
2022-11-29,8.100000381469727,8.149999618530273,8.0,8.050000190734863,8.050000190734863,57370817.0,Vodafone Idea,Actual
2022-11-29,839.0,844.7999877929688,835.0,835.8499755859375,835.8499755859375,2680296.0,Bharti airtel limited ,Actual
2022-11-29,2703.949951171875,2731.64990234375,2694.0,2712.199951171875,2712.199951171875,5103687.0,Reliance jio,Actual
2022-11-28,2608.89990234375,2721.050048828125,2502.0,2707.550048828125,2707.550048828125,14549929.0,Reliance jio,Actual
2022-11-28,840.25,852.5499877929688,836.0499877929688,837.4000244140625,837.4000244140625,3668846.0,Bharti airtel limited ,Actual
2022-11-28,8.100000381469727,8.149999618530273,8.0,8.050000190734863,8.050000190734863,47234426.0,Vodafone Idea,Actual
2022-11-25,852.0,860.0,841.5999755859375,846.8499755859375,846.8499755859375,2991065.0,Bharti airtel limited ,Actual
2022-11-25,2589.0,2624.89990234375,2582.10009765625,2617.60009765625,2617.60009765625,3391988.0,Reliance jio,Actual
2022-11-25,8.050000190734863,8.100000381469727,7.949999809265137,8.050000190734863,8.050000190734863,76771472.0,Vodafone Idea,Actual
2022-11-24,8.300000190734863,8.350000381469727,8.0,8.050000190734863,8.050000190734863,110160151.0,Vodafone Idea,Actual
2022-11-24,2566.0,2594.0,2548.199951171875,2579.10009765625,2579.10009765625,4333225.0,Reliance jio,Actual
2022-11-24,846.0,851.0,837.75,848.3499755859375,848.3499755859375,3455310.0,Bharti airtel limited ,Actual
2022-11-23,2575.0,2577.89990234375,2552.25,2557.050048828125,2557.050048828125,2959787.0,Reliance jio,Actual
2022-11-23,8.350000381469727,8.399999618530273,8.149999618530273,8.25,8.25,74736942.0,Vodafone Idea,Actual
2022-11-23,851.8499755859375,851.8499755859375,841.5999755859375,843.25,843.25,4596816.0,Bharti airtel limited ,Actual
2022-11-22,8.449999809265137,8.5,8.300000190734863,8.350000381469727,8.350000381469727,57836622.0,Vodafone Idea,Actual
2022-11-22,853.4000244140625,860.5499877929688,845.0999755859375,847.5999755859375,847.5999755859375,7601660.0,Bharti airtel limited ,Actual
2022-11-22,2545.0,2568.5,2536.5,2565.050048828125,2565.050048828125,3051201.0,Reliance jio,Actual
2022-11-21,8.399999618530273,8.5,8.300000190734863,8.399999618530273,8.399999618530273,60319068.0,Vodafone Idea,Actual
2022-11-21,2588.0,2588.0,2543.10009765625,2550.89990234375,2550.89990234375,2949108.0,Reliance jio,Actual
2022-11-21,837.0,852.7999877929688,835.0,851.2000122070312,851.2000122070312,5527122.0,Bharti airtel limited ,Actual
2022-11-18,849.9500122070312,851.8499755859375,831.0999755859375,837.2999877929688,837.2999877929688,7405949.0,Bharti airtel limited ,Actual
2022-11-18,2606.75,2609.0,2571.10009765625,2597.64990234375,2597.64990234375,2447425.0,Reliance jio,Actual
2022-11-18,8.350000381469727,8.399999618530273,8.300000190734863,8.350000381469727,8.350000381469727,54369157.0,Vodafone Idea,Actual
2022-11-17,8.449999809265137,8.5,8.300000190734863,8.350000381469727,8.350000381469727,45772691.0,Vodafone Idea,Actual
2022-11-17,841.7999877929688,849.4000244140625,838.4000244140625,846.1500244140625,846.1500244140625,4545534.0,Bharti airtel limited ,Actual
2022-11-17,2584.949951171875,2613.0,2580.0,2599.050048828125,2599.050048828125,3074259.0,Reliance jio,Actual
2022-11-16,8.5,8.550000190734863,8.300000190734863,8.399999618530273,8.399999618530273,64996046.0,Vodafone Idea,Actual
2022-11-16,2610.0,2615.949951171875,2581.35009765625,2592.35009765625,2592.35009765625,4484007.0,Reliance jio,Actual
2022-11-16,837.5,844.0499877929688,828.0499877929688,841.2000122070312,841.2000122070312,3445345.0,Bharti airtel limited ,Actual
2022-11-15,822.6500244140625,838.75,822.6500244140625,835.25,835.25,6229710.0,Bharti airtel limited ,Actual
2022-11-15,2622.300048828125,2626.39990234375,2590.0,2607.300048828125,2607.300048828125,3270388.0,Reliance jio,Actual
2022-11-15,8.550000190734863,8.550000190734863,8.399999618530273,8.449999809265137,8.449999809265137,49123547.0,Vodafone Idea,Actual
2022-11-14,818.0,830.7999877929688,817.0,821.9000244140625,821.9000244140625,10406576.0,Bharti airtel limited ,Actual
2022-11-14,8.550000190734863,8.649999618530273,8.25,8.5,8.5,98580473.0,Vodafone Idea,Actual
2022-11-14,2630.75,2642.0,2605.14990234375,2619.050048828125,2619.050048828125,4173395.0,Reliance jio,Actual
2022-11-11,830.75,836.9000244140625,823.7999877929688,826.9000244140625,826.9000244140625,4325441.0,Bharti airtel limited ,Actual
2022-11-11,2600.0,2636.0,2588.0,2631.800048828125,2631.800048828125,5681124.0,Reliance jio,Actual
2022-11-11,8.699999809265137,8.75,8.399999618530273,8.5,8.5,93250736.0,Vodafone Idea,Actual
2022-11-10,2590.0,2596.550048828125,2563.0,2572.5,2572.5,2753420.0,Reliance jio,Actual
2022-11-10,8.5,8.75,8.449999809265137,8.649999618530273,8.649999618530273,124169423.0,Vodafone Idea,Actual
2022-11-10,819.7999877929688,830.7000122070312,817.5499877929688,825.75,825.75,4425290.0,Bharti airtel limited ,Actual
2022-11-09,824.2000122070312,825.5,814.4500122070312,819.0499877929688,819.0499877929688,3969171.0,Bharti airtel limited ,Actual
2022-11-09,8.399999618530273,8.699999809265137,8.300000190734863,8.5,8.5,122752329.0,Vodafone Idea,Actual
2022-11-09,2610.300048828125,2621.949951171875,2590.050048828125,2604.0,2604.0,5193814.0,Reliance jio,Actual
2022-11-07,2591.0,2610.300048828125,2574.0,2606.60009765625,2606.60009765625,5440967.0,Reliance jio,Actual
2022-11-07,817.0,824.0499877929688,809.0,822.7000122070312,822.7000122070312,7171570.0,Bharti airtel limited ,Actual
2022-11-07,8.449999809265137,8.550000190734863,8.25,8.350000381469727,8.350000381469727,67831806.0,Vodafone Idea,Actual
2022-11-04,2553.89990234375,2600.0,2551.10009765625,2592.75,2592.75,5803737.0,Reliance jio,Actual
2022-11-04,815.7000122070312,821.7999877929688,809.2000122070312,816.4000244140625,816.4000244140625,3768226.0,Bharti airtel limited ,Actual
2022-11-04,8.5,8.550000190734863,8.300000190734863,8.399999618530273,8.399999618530273,99003627.0,Vodafone Idea,Actual
2022-11-03,8.550000190734863,8.649999618530273,8.5,8.550000190734863,8.550000190734863,25842530.0,Vodafone Idea,Actual
